湖北工业大学,,较高收费,,,,,,,,,,,,,,,,,2023,535,92225
湖北工业大学,,中外合作办学,,,,,2019,547,55105,,,,,,,,,,,,
湖北工业大学,,高收费专业,,,,,,,,2020,545,109540,2021,530,99984,2022,524,95771,,,
湖北工业大学,,普通类,,,,,2019,566,37938,2020,604,40431,2021,576,45897,2022,564,43252,2023,580,37479
武汉工程大学,,较高收费,,,,,,,,,,,,,,,,,2023,550,70991
武汉工程大学,,中外合作办学,,,,,2019,548,54135,,,,,,,,,,,,
武汉工程大学,,高收费专业,,,,,,,,2020,549,104116,2021,546,79430,2022,537,76524,,,
武汉工程大学,,普通类,,,,,2019,563,40404,2020,604,40431,2021,583,39420,2022,570,37209,2023,580,37479
湖北中医药大学,,普通类,,,,,2019,541,61214,2020,581,64188,2021,557,66016,2022,509,119754,2023,538,87738
河南大学,双一流,软件类,,,,,2019,525,78652,,,,2021,566,55959,2022,561,46342,2023,573,44106
河南大学,双一流,与开封大学联合办学,,,,,,,,,,,,,,2022,525,94214,2023,531,98157
河南大学,双一流,与开封大学联合办学就读地点：开封大学,,,,,,,,2020,555,96089,2021,534,94763,,,,,,
河南大学,双一流,软件类专业,,,,,,,,2020,581,64188,,,,,,,,,
河南大学,双一流,医护类,,,,,,,,,,,2021,532,97392,2022,529,88126,2023,538,87738
河南大学,双一流,中外合作办学,,,,,2019,517,88095,2020,564,84489,2021,552,71998,2022,544,66918,2023,526,105904
河南大学,双一流,联合办学,,,,,2019,510,96807,,,,,,,,,,,,
河南大学,双一流,其他单列,,,,,,,,,,,,,,,,,2023,586,32135
河南大学,双一流,迈阿密学院,,,,,,,,2020,562,87025,2021,543,83173,2022,542,69619,2023,552,68278
河南大学,双一流,医护类专业,,,,,,,,2020,544,110870,,,,,,,,,
河南大学,双一流,与濮阳市联办濮阳工学院,,,,,2019,502,107111,2020,548,105494,2021,527,104040,2022,520,101946,2023,533,95116
河南大学,双一流,普通类,,,,,2019,563,40404,2020,607,37744,2021,586,36819,2022,572,35312,2023,567,50409
华侨大学,,普通类,,,,,2019,542,60165,2020,593,51170,2021,572,49827,2022,560,47459,2023,569,48276
福建农林大学,,普通类,,,,,2019,549,53206,2020,562,87025,2021,545,80734,2022,549,60499,2023,536,90770
集美大学,,普通类,,,,,2019,554,48470,2020,596,48117,2021,570,51895,2022,554,54405,2023,566,51529
福建师范大学,,软件类,,,,,,,,,,,,,,,,,2023,553,67050
福建师范大学,,中外合作办学,,,,,2019,524,79803,,,,,,,,,,,,
福建师范大学,,高收费专业,,,,,,,,2020,572,74766,2021,538,89520,2022,540,72351,,,
福建师范大学,,其他单列,,,,,,,,,,,,,,2022,533,82265,2023,538,87738
福建师范大学,,普通类,,,,,2019,558,44724,2020,598,46111,2021,579,43027,2022,526,92680,2023,541,83430
西北民族大学,,普通类,,,,,,,,2020,581,64188,2021,569,52925,2022,553,55587,2023,567,50409
兰州理工大学,,较高收费,,,,,,,,,,,,,,,,,2023,556,63193
兰州理工大学,,高收费专业,,,,,,,,2020,576,69982,2021,560,62527,2022,543,68292,,,
兰州理工大学,,软件工程,,,,,2019,525,78652,,,,,,,,,,,,
兰州理工大学,,普通类,,,,,2019,529,74158,2020,579,66467,2021,557,66016,2022,552,56758,2023,533,95116
兰州交通大学,,普通类,,,,,2019,522,82193,2020,584,60827,2021,562,60300,2022,548,61756,2023,558,60657
河南财经政法大学,,软件类,,,,,,,,,,,,,,,,,2023,533,95116
河南财经政法大学,,较高收费,,,,,,,,,,,,,,,,,2023,514,125465
河南财经政法大学,,高收费专业,,,,,2019,515,90542,2020,555,96089,2021,518,116712,2022,509,119754,,,
河南财经政法大学,,其他单列,,,,,,,,,,,2021,524,108202,2022,522,98888,,,
河南财经政法大学,,国家专项计划,,,,,2019,549,53206,,,,,,,,,,,,
河南财经政法大学,,普通类,,,,,2019,546,56118,2020,585,59698,2021,559,63644,2022,547,63022,2023,522,112300
西北师范大学,,普通类,,,,,2019,538,64379,2020,584,60827,2021,559,63644,2022,551,58004,2023,517,120414
甘肃中医药大学,,普通类,,,,,2019,541,61214,2020,578,67627,2021,553,70771,2022,547,63022,2023,554,65789
青岛大学,,普通类,,,,,2019,533,69714,2020,599,45122,2021,581,41207,2022,570,37209,2023,581,36540
甘肃政法大学,,普通类,,,,,,,,2020,565,83217,2021,554,69571,2022,549,60499,2023,562,55999
海南大学,双一流,异地校区,,,,,,,,,,,,,,2022,553,55587,,,
海南大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,541,83430
海南大学,双一流,中外合作办学,,,,,2019,541,61214,,,,2021,537,90783,2022,536,78004,,,
海南大学,双一流,高收费专业,,,,,,,,2020,588,56402,,,,,,,,,
海南大学,双一流,其他单列,,,,,,,,2020,611,34290,,,,,,,2023,590,28881
海南大学,双一流,软件工程,,,,,2019,570,34852,,,,2021,589,34265,2022,576,31813,,,
海南大学,双一流,普通类,,,,,2019,572,33407,2020,615,31039,2021,591,32664,2022,538,75105,2023,574,43114
青岛科技大学,,较高收费,,,,,,,,,,,,,,,,,2023,527,104360
青岛科技大学,,中外合作办学,,,,,2019,520,84432,,,,,,,,,,,,
青岛科技大学,,高收费专业,,,,,,,,2020,561,88293,2021,533,96108,2022,515,109967,,,
青岛科技大学,,普通类,,,,,2019,542,60165,2020,592,52176,2021,572,49827,2022,557,50915,2023,570,47216
青岛理工大学,,普通类,,,,,2019,564,39606,2020,601,43222,2021,521,112446,2022,543,68292,2023,562,55999
海南医学院,,普通类,,,,,2019,545,57178,2020,592,52176,2021,547,78166,2022,549,60499,2023,535,92225
遵义医科大学,,异地校区,,,,,,,,2020,612,33477,2021,596,28854,,,,2023,595,25156
遵义医科大学,,珠海校区,,,,,2019,558,44724,,,,,,,2022,582,26826,,,
遵义医科大学,,普通类,,,,,2019,565,38753,2020,606,38611,2021,587,35958,2022,573,34386,2023,584,33845
山东建筑大学,,较高收费,,,,,,,,,,,,,,,,,2023,514,125465
山东建筑大学,,普通类,,,,,2019,540,62311,2020,583,61893,2021,556,67119,2022,510,118120,2023,533,95116
广西医科大学,,普通类,,,,,2019,546,56118,2020,598,46111,2021,594,30319,2022,531,85142,2023,549,72337
桂林电子科技大学,,高收费专业,,,,,,,,,,,,,,2022,545,65632,,,
桂林电子科技大学,,普通类,,,,,2019,560,43018,2020,603,41377,2021,581,41207,2022,566,41164,2023,577,40252
山东财经大学,,普通类,,,,,2019,558,44724,2020,603,41377,2021,580,42114,2022,510,118120,2023,540,84884
山东科技大学,,较高收费,,,,,,,,,,,,,,,,,2023,525,107463
山东科技大学,,中外合作办学,,,,,2019,542,60165,,,,,,,,,,,,
山东科技大学,,高收费专业,,,,,,,,2020,587,57472,2021,523,109592,2022,516,108302,,,
山东科技大学,,普通类,,,,,2019,561,42168,2020,597,47088,2021,577,44925,2022,534,80842,2023,563,54864
山东理工大学,,普通类,,,,,2019,554,48470,2020,592,52176,2021,532,97392,2022,530,86614,2023,544,79143
宁夏大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,570,47216
宁夏大学,双一流,高收费专业,,,,,,,,,,,,,,2022,558,49754,,,
宁夏大学,双一流,单列类专业,,,,,2019,520,84432,,,,,,,,,,,,
宁夏大学,双一流,普通类,,,,,2019,555,47516,2020,604,40431,2021,588,35077,2022,565,42195,2023,574,43114
宁夏医科大学,,普通类,,,,,2019,561,42168,2020,593,51170,2021,573,48861,2022,509,119754,2023,537,89231
山东第一医科大学,,普通类,,,,,,,,,,,,,,,,,2023,577,40252
北京化工大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,583,34767
北京化工大学,双一流,中外合作办学,,,,,2019,577,29841,,,,,,,,,,,,
北京化工大学,双一流,高收费专业,,,,,,,,2020,614,31866,2021,593,31136,2022,575,32661,,,
北京化工大学,双一流,普通类,,,,,2019,603,14629,2020,637,16139,2021,612,18358,2022,593,19260,2023,607,17545
中国农业大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,590,28881
中国农业大学,双一流,中外合作办学,,,,,2019,595,18563,,,,,,,,,,,,
中国农业大学,双一流,高收费专业,,,,,,,,2020,617,29485,2021,598,27341,2022,582,26826,,,
中国农业大学,双一流,普通类,,,,,2019,589,22024,2020,644,12396,2021,627,11294,2022,604,13355,2023,620,11310
中国传媒大学,双一流,高收费专业,,,,,,,,,,,,,,2022,560,47459,,,
中国传媒大学,双一流,其他单列,,,,,,,,,,,,,,,,,2023,578,39314
中国传媒大学,双一流,普通类,,,,,2019,612,10848,2020,637,16139,2021,619,14767,2022,599,15751,2023,590,28881
北方工业大学,,较高收费,,,,,,,,,,,,,,,,,2023,551,69662
北方工业大学,,高收费专业,,,,,,,,2020,592,52176,2021,571,50842,2022,547,63022,,,
北方工业大学,,普通类,,,,,2019,576,30538,2020,609,35994,2021,587,35958,2022,572,35312,2023,577,40252
中央美术学院,双一流,普通类,,,,,,,,,,,,,,,,,2023,599,22358
中央财经大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,607,17545
中央财经大学,双一流,中外合作办学,,,,,2019,626,6306,,,,,,,,,,,,
中央财经大学,双一流,高收费专业,,,,,,,,2020,555,96089,2021,617,15697,2022,601,14755,,,
中央财经大学,双一流,普通类,,,,,2019,625,6574,2020,659,6356,2021,632,9454,2022,615,8816,2023,601,21021
中国政法大学,双一流,普通类,,,,,2019,625,6574,2020,655,7724,2021,631,9815,2022,610,10741,2023,613,14404
北京工商大学,,较高收费,,,,,,,,,,,,,,,,,2023,552,68278
北京工商大学,,中外合作办学,,,,,2019,503,105793,,,,,,,,,,,,
北京工商大学,,高收费专业,,,,,,,,2020,573,73543,,,,2022,542,69619,,,
北京工商大学,,普通类,,,,,2019,570,34852,2020,604,40431,2021,581,41207,2022,560,47459,2023,567,50409
北京建筑大学,,普通类,,,,,2019,572,33407,2020,603,41377,2021,582,40304,2022,531,85142,2023,562,55999
北京协和医学院,双一流,普通类,,,,,,,,,,,,,,2022,596,17463,2023,605,18689
北京联合大学,,普通类,,,,,2019,545,57178,2020,597,47088,2021,566,55959,2022,554,54405,2023,568,49343
首都医科大学,,普通类,,,,,2019,635,4241,2020,650,9653,2021,615,16706,2022,625,5771,2023,612,14902
北京物资学院,,普通类,,,,,2019,560,43018,2020,599,45122,2021,554,69571,2022,522,98888,2023,548,73607
首都师范大学,双一流,普通类,,,,,2019,592,20281,2020,627,22276,2021,600,25941,2022,582,26826,2023,591,28052
北京印刷学院,,普通类,,,,,2019,538,64379,2020,587,57472,2021,560,62527,2022,517,106694,2023,540,84884
华北电力大学保定校区,双一流,普通类,,,,,2019,598,17020,,,,2021,609,20081,2022,591,20499,2023,608,17028
北京语言大学,,普通类,,,,,2019,570,34852,2020,613,32658,2021,594,30319,2022,563,44297,2023,551,69662
河北师范大学,,较高收费,,,,,,,,,,,,,,,,,2023,553,67050
河北师范大学,,高收费专业,,,,,,,,2020,573,73543,2021,551,73198,2022,541,70931,,,
河北师范大学,,普通类,,,,,2019,544,58177,2020,585,59698,2021,561,61408,2022,545,65632,2023,545,77768
河北医科大学,,普通类,,,,,2019,599,16510,2020,635,17277,2021,614,17248,2022,594,18630,2023,595,25156
华北理工大学,,普通类,,,,,2019,545,57178,2020,589,55355,2021,557,66016,2022,513,113165,2023,544,79143
燕山大学,,较高收费,,,,,,,,,,,,,,,,,2023,551,69662
燕山大学,,高收费专业,,,,,,,,,,,2021,518,116712,2022,515,109967,,,
燕山大学,,其他单列,,,,,,,,,,,2021,541,85633,2022,531,85142,,,
燕山大学,,普通类,,,,,2019,563,40404,2020,607,37744,2021,587,35958,2022,530,86614,2023,575,42149
河北工程大学,,普通类,,,,,2019,545,57178,2020,585,59698,2021,552,71998,2022,541,70931,2023,555,64505
石家庄铁道大学,,中外合作办学,,,,,2019,525,78652,,,,,,,,,,,,
石家庄铁道大学,,高收费专业,,,,,,,,2020,583,61893,2021,556,67119,2022,549,60499,,,
石家庄铁道大学,,普通类,,,,,2019,551,51294,2020,594,50132,2021,568,53926,2022,517,106694,2023,546,76354
山东师范大学,,普通类,,,,,2019,560,43018,2020,601,43222,2021,569,52925,2022,548,61756,2023,564,53716
上海海关学院,,普通类,,,,,2019,571,34124,2020,612,33477,2021,588,35077,,,,,,
电子科技大学,双一流,医学类专业,,,,,2019,594,19118,,,,,,,,,,,,
电子科技大学,双一流,医学类（沙河校区）,,,,,,,,,,,2021,620,14309,,,,,,
电子科技大学,双一流,沙河校区,,,,,,,,,,,2021,646,5337,2022,628,5058,2023,642,4712
电子科技大学,双一流,沙河校区较高收费,,,,,,,,,,,,,,2022,606,12461,2023,621,10964
电子科技大学,双一流,沙河校区医护类,,,,,,,,,,,,,,2022,536,78004,2023,583,34767
电子科技大学,双一流,普通类,,,,,2019,632,4877,2020,665,4594,2021,651,4219,2022,629,4848,2023,646,3921
电子科技大学,双一流,沙河校区（异地校区）,,,,,,,,,,,,,,2022,593,19260,2023,611,15415
电子科技大学,双一流,沙河校区中外合作,,,,,,,,,,,2021,630,10181,,,,,,
南通大学,,普通类,,,,,2019,555,47516,2020,598,46111,2021,575,46947,2022,509,119754,2023,546,76354
中国地质大学（北京）,双一流,普通类,,,,,2019,595,18563,2020,621,26493,2021,600,25941,2022,583,26058,2023,597,23710
华北电力大学,双一流,普通类,,,,,2019,606,13279,2020,641,13884,2021,622,13376,2022,603,13797,2023,615,13508
中国石油大学（北京）,双一流,普通类,,,,,2019,591,20850,2020,631,19649,2021,609,20081,2022,584,25296,2023,601,21021
北京体育大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,524,109013
北京体育大学,双一流,普通类,,,,,,,,,,,2021,571,50842,2022,573,34386,2023,583,34767
首都经济贸易大学,,较高收费,,,,,,,,,,,,,,,,,2023,560,58304
首都经济贸易大学,,高收费专业,,,,,,,,,,,2021,574,47907,,,,,,
首都经济贸易大学,,普通类,,,,,2019,593,19684,2020,606,38611,2021,593,31136,2022,565,42195,2023,575,42149
北京信息科技大学,,普通类,,,,,2019,578,29151,2020,615,31039,2021,590,33462,2022,570,37209,2023,582,35635
山西中医药大学,,普通类,,,,,2019,551,51294,2020,597,47088,2021,578,43977,2022,562,45332,2023,580,37479
西南大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,580,37479
西南大学,双一流,中外合作办学,,,,,2019,576,30538,,,,,,,,,,,,
西南大学,双一流,荣昌校区,,,,,,,,,,,2021,573,48861,2022,567,40090,2023,581,36540
西南大学,双一流,高收费专业,,,,,,,,2020,546,108151,2021,585,37676,2022,569,38099,,,
西南大学,双一流,普通类,,,,,2019,599,16510,2020,631,19649,2021,613,17797,2022,588,22462,2023,598,23029
贵州大学,双一流,特殊类,,,,,,,,,,,,,,,,,2023,523,110642
贵州大学,双一流,较高收费,,,,,,,,,,,,,,,,,2023,552,68278
贵州大学,双一流,中外合作办学,,,,,2019,502,107111,,,,,,,,,,,,
贵州大学,双一流,高收费专业,,,,,,,,2020,571,75906,2021,561,61408,2022,531,85142,,,
贵州大学,双一流,其他单列,,,,,,,,2020,575,71135,,,,2022,581,27613,2023,597,23710
贵州大学,双一流,普通类,,,,,2019,577,29841,2020,619,27959,2021,598,27341,2022,531,85142,2023,584,33845
中国人民解放军空军军医大学,双一流,普通类,,,,,2019,607,12858,2020,628,21581,2021,600,25941,2022,586,23793,2023,606,18105
中国人民解放军国防科技大学,双一流,普通类,,,,,2019,634,4436,2020,664,4878,2021,650,4428,2022,634,3843,2023,646,3921
南方医科大学,,医护类专业,,,,,,,,2020,578,67627,,,,,,,,,
南方医科大学,,普通类,,,,,2019,596,18059,2020,630,20308,2021,566,55959,2022,566,41164,2023,583,34767
中国矿业大学（北京）,双一流,普通类,,,,,2019,590,21457,2020,626,22973,2021,602,24547,2022,509,119754,2023,587,31315
武汉科技大学,,普通类,,,,,2019,574,31945,2020,611,34290,2021,591,32664,2022,574,33525,2023,577,40252
上海政法学院,,普通类,,,,,2019,562,41266,2020,605,39525,2021,581,41207,2022,551,58004,2023,555,64505
重庆交通大学,,较高收费,,,,,,,,,,,,,,,,,2023,560,58304
重庆交通大学,,中外合作办学,,,,,2019,546,56118,,,,,,,,,,,,
重庆交通大学,,高收费专业,,,,,,,,2020,590,54281,2021,542,84384,2022,546,64280,,,
重庆交通大学,,普通类,,,,,2019,559,43868,2020,598,46111,2021,574,47907,2022,561,46342,2023,555,64505
福建医科大学,,普通类,,,,,2019,551,51294,2020,593,51170,2021,533,96108,2022,549,60499,2023,584,33845
蚌埠医学院,,普通类,,,,,2019,555,47516,2020,601,43222,2021,581,41207,2022,568,39068,2023,581,36540
蚌埠医科大学,,普通类,,,,,2019,555,47516,2020,601,43222,2021,581,41207,2022,568,39068,2023,581,36540
浙江传媒学院,,普通类,,,,,,,,,,,,,,2022,549,60499,2023,567,50409
重庆工商大学,,普通类,,,,,2019,552,50338,2020,596,48117,2021,572,49827,2022,510,118120,2023,539,86255
成都医学院,,普通类,,,,,2019,563,40404,2020,606,38611,2021,588,35077,2022,573,34386,2023,582,35635
上海电机学院,,较高收费,,,,,,,,,,,,,,,,,2023,532,96633
上海电机学院,,高收费专业,,,,,,,,,,,,,,2022,525,94214,,,
上海电机学院,,普通类,,,,,2019,547,55105,2020,589,55355,2021,530,99984,2022,532,83691,2023,547,74961
东北大学秦皇岛分校,双一流,较高收费,,,,,,,,,,,,,,,,,2023,603,19849
东北大学秦皇岛分校,双一流,高收费专业,,,,,,,,2020,617,29485,2021,602,24547,2022,587,23098,,,
东北大学秦皇岛分校,双一流,普通类,,,,,2019,596,18059,2020,635,17277,2021,614,17248,2022,592,19875,2023,608,17028
山东大学（威海）,双一流,较高收费,,,,,,,,,,,,,,,,,2023,608,17028
山东大学（威海）,双一流,中外合作办学,,,,,2019,572,33407,,,,,,,,,,,,
山东大学（威海）,双一流,高收费专业,,,,,,,,2020,628,21581,2021,612,18358,2022,589,21800,,,
山东大学（威海）,双一流,普通类,,,,,2019,608,12435,2020,645,11903,2021,627,11294,2022,607,12067,2023,619,11731
中国人民解放军陆军军医大学,,普通类,,,,,2019,608,12435,2020,607,37744,2021,604,23232,2022,599,15751,2023,596,24444
西安医学院,,普通类,,,,,,,,2020,590,54281,2021,575,46947,2022,562,45332,2023,571,46132
哈尔滨工业大学（威海）,双一流,其他单列,,,,,,,,,,,,,,,,,2023,628,8437
哈尔滨工业大学（威海）,双一流,普通类,,,,,2019,618,8715,2020,656,7373,2021,641,6621,2022,620,7180,2023,639,5359
浙大城市学院,,普通类,,,,,2019,540,62311,2020,585,59698,2021,559,63644,2022,516,108302,2023,539,86255
成都大学,,普通类,,,,,2019,551,51294,2020,598,46111,2021,572,49827,2022,551,58004,2023,568,49343
北京第二外国语学院,,普通类,,,,,2019,583,25787,2020,592,52176,2021,580,42114,2022,563,44297,2023,538,87738
大连理工大学盘锦校区,双一流,较高收费,,,,,,,,,,,,,,,,,2023,589,29681
大连理工大学盘锦校区,双一流,中外合作办学,,,,,2019,580,27764,,,,2021,598,27341,,,,,,
大连理工大学盘锦校区,双一流,高收费专业,,,,,,,,2020,621,26493,,,,2022,577,30905,,,
大连理工大学盘锦校区,双一流,国家专项计划,,,,,2019,574,31945,,,,,,,,,,,,
大连理工大学盘锦校区,双一流,普通类,,,,,2019,599,16510,2020,635,17277,2021,613,17797,2022,591,20499,2023,603,19849
中国科学院大学,双一流,普通类,,,,,2019,662,839,2020,687,848,2021,677,836,2022,659,955,2023,670,1089
中国人民大学（苏州校区）,双一流,中外合作办学,,,,,2019,640,3242,,,,,,,,,,,,
中国人民大学（苏州校区）,双一流,普通类,,,,,,,,2020,667,4082,2021,601,25226,2022,624,6028,2023,635,6311
合肥工业大学宣城校区,双一流,普通类,,,,,2019,580,27764,2020,621,26493,2021,598,27341,2022,553,55587,2023,589,29681
中国社会科学院大学,,普通类,,,,,2019,625,6574,2020,660,6046,2021,641,6621,2022,608,11637,2023,625,9462
哈尔滨工业大学（深圳）,双一流,普通类,,,,,2019,645,2497,2020,678,1919,2021,667,1730,2022,651,1570,2023,666,1407
深圳技术大学,,普通类,,,,,2019,567,37129,2020,612,33477,2021,586,36819,2022,570,37209,2023,582,35635
中国石油大学（北京）克拉玛依校区,双一流,普通类,,,,,2019,541,61214,2020,588,56402,2021,571,50842,2022,560,47459,2023,574,43114
中国消防救援学院,,普通类,,,,,2019,553,49387,2020,596,48117,,,,,,,,,
浙江大学医学院,双一流,较高收费,,,,,,,,,,,,,,,,,2023,633,6878
浙江大学医学院,双一流,高收费专业,,,,,,,,,,,2021,628,10919,2022,601,14755,,,
浙江大学医学院,双一流,普通类,,,,,2019,655,1372,2020,681,1521,2021,668,1606,2022,656,1147,2023,650,3275
厦门大学马来西亚分校,,普通类,,,,,2019,553,49387,,,,,,,,,,,,
==========
==========
==========
